AccX,AccY,AccZ,GyrX,GyrY,GyrZ,GeoHash,Speed
1.8864640883977906,0.9560773480662976,1.0381215469613265,0.9439779005524873,0.3192265193370167,1.5785635359116026,tdr1t8gf,0.0
1.9948618784530399,0.8225966850828726,1.8308839779005508,0.5448618784530386,0.29961325966850844,0.6889502762430945,tdr1t8gf,0.0
1.3309550561797752,1.0137078651685387,0.5935393258426962,0.11814606741573044,0.18601123595505617,0.15988764044943837,tdr1t8gf,0.0
1.3685955056179773,0.5742134831460678,0.3741011235955053,0.04084269662921344,0.14286516853932588,0.28792134831460675,tdr1t8gf,0.0
1.3394382022471922,0.5105056179775276,0.5582584269662918,0.1576966292134832,0.17297752808988764,0.38831460674157314,tdr1t8gf,0.0
1.085444444444445,0.5987777777777776,0.6235555555555552,0.10149999999999988,0.137,0.27250000000000024,tdr1t8gg,0.0
0.6759999999999998,0.3184444444444442,0.6177222222222226,0.3088333333333333,0.08405555555555545,0.047555555555555545,tdr1t8gg,0.0
0.5705000000000003,0.7228333333333328,0.6664444444444446,0.07438888888888887,0.14888888888888896,0.11672222222222223,tdr1t8gg,0.0
0.6381151832460737,0.8609424083769646,1.111204188481674,0.14356020942408387,0.10973821989528793,0.16706806282722508,tdr1t8gg,0.0
0.49544502617801106,0.5571727748691098,0.9956544502617799,0.09015706806282717,0.12125654450261787,0.09387434554973824,tdr1t8gg,0.0
0.6531413612565454,0.5355497382198952,0.6787434554973822,0.22502617801047123,0.10659685863874348,0.06570680628272245,tdr1t8gg,0.0
0.5299999999999997,0.7270270270270269,0.9932432432432431,0.0737297297297297,0.1544864864864864,0.10302702702702715,tdr1t8gg,0.0
0.6111351351351351,0.6004324324324323,0.983513513513514,0.08859459459459453,0.16167567567567553,0.10059459459459455,tdr1t8gg,0.0
0.541351351351351,0.5832432432432437,0.6392972972972975,0.06897297297297296,0.08951351351351351,0.0792972972972973,tdr1t8gg,0.0
0.7994086021505381,0.5173655913978502,0.7182258064516129,0.056827956989247246,0.15596774193548393,0.10908602150537634,tdr1t8gg,0.0
0.7663440860215054,0.6095161290322582,0.7639247311827959,0.13806451612903214,0.1830645161290322,0.0894623655913979,tdr1t8gg,0.0
0.7352688172043014,0.6680645161290317,0.83478494623656,0.09182795698924727,0.1100537634408602,0.3196236559139784,tdr1t8gg,0.0
0.6874468085106386,0.6836170212765961,0.6255851063829784,0.20558510638297867,0.12611702127659574,0.05101063829787235,tdr1t8gg,0.0
0.7217553191489362,0.9810638297872342,1.2859574468085107,0.2112765957446808,0.1637765957446809,0.08984042553191483,tdr1t8gg,0.0
0.7337234042553202,0.8615957446808501,1.0823404255319153,0.3085638297872339,0.2248936170212766,0.09414893617021272,tdr1t8gg,0.0
0.5011891891891894,0.533675675675676,0.7669729729729734,0.1475675675675675,0.0912972972972972,0.03821621621621614,tdr1t8gg,0.0
0.5024864864864867,0.4495675675675673,0.5640540540540542,0.2316756756756758,0.05405405405405401,0.027567567567567508,tdr1t8gg,0.0
0.957567567567567,0.49275675675675706,0.5221081081081073,0.2805405405405406,0.14605405405405408,0.03843243243243239,tdr1t8gg,0.0
0.7316184971098267,0.5593641618497107,0.4519653179190755,0.13884393063583816,0.11115606936416171,0.11687861271676309,tdr1t8gg,0.0
0.5869364161849705,1.0676300578034679,0.68456647398844,0.07554913294797685,0.11468208092485543,0.0891907514450866,tdr1t8gg,0.0
0.4341618497109826,0.5575144508670525,0.7857803468208091,0.1615606936416184,0.10872832369942202,0.08352601156069359,tdr1t8gg,0.0
0.650967741935484,0.5772043010752685,0.5865053763440861,0.04096774193548383,0.1790860215053763,0.04279569892473114,tdr1t8gg,0.0
0.48784946236559085,0.726505376344086,0.6660752688172049,0.10763440860215058,0.10720430107526863,0.15672043010752698,tdr1t8gg,0.0
0.8344086021505371,0.9630107526881727,0.7368279569892474,0.2032258064516131,0.1932795698924731,0.17607526881720434,tdr1t8gg,0.0
0.8912021857923496,1.0121311475409829,0.7596174863387986,0.16983606557377048,0.11251366120218567,0.15557377049180318,tdr1t8gf,6.410000000000001
0.9713114754098358,1.2613661202185789,1.4115300546448082,0.21562841530054658,0.2864480874316941,0.1459562841530055,tdr1t8gf,6.410000000000001
0.6258469945355187,0.6289071038251368,0.7013114754098357,0.30191256830601115,0.09797814207650271,0.0961748633879781,tdr1t8gf,6.410000000000001
0.5913978494623656,0.7586021505376331,0.5826881720430109,0.06860215053763431,0.14994623655913983,0.06693548387096761,tdr1t8gc,6.900000000000006
0.44741935483870965,0.9331182795698927,0.490322580645161,0.16215053763440865,0.188978494623656,0.1953763440860216,tdr1t8gc,6.900000000000006
0.534569892473119,1.1610215053763426,0.5959677419354839,0.17618279569892475,0.09612903225806443,0.07903225806451601,tdr1t8gc,6.900000000000006
0.3658064516129033,1.1692473118279565,0.48973118279569927,0.1589784946236558,0.08569892473118278,0.14338709677419345,tdr1t8gc,6.549999999999978
0.336021505376344,0.8640860215053766,0.4817741935483874,0.1559677419354839,0.0459139784946236,0.10666666666666669,tdr1t8gc,6.549999999999978
0.3505913978494622,0.6996236559139779,0.40924731182795665,0.09139784946236551,0.13725806451612912,0.12650537634408604,tdr1t8gc,6.549999999999978
0.43683870967741933,0.6492258064516128,0.9426451612903228,0.41787096774193555,0.14354838709677412,0.11303225806451606,tdr1t8gb,7.399999999999996
0.4906451612903224,0.4303870967741938,0.657161290322581,0.12232258064516151,0.11606451612903225,0.047483870967741856,tdr1t8gb,0.42967741935483866
0.5090967741935486,0.36419354838709705,0.7293548387096771,0.05451612903225801,0.06316129032258065,0.09729032258064506,tdr1t8gb,0.0
0.5068217054263567,0.36325581395348877,0.3460465116279067,0.09325581395348834,0.04612403100775195,0.10317829457364329,tdr1t8ez,8.190000000000026
0.627131782945737,0.2893023255813951,0.38170542635658944,0.2620155038759696,0.20519379844961275,0.11147286821705424,tdr1t8ez,8.190000000000026
0.47116279069767375,0.9477519379844977,0.8503100775193801,0.3172868217054264,0.09294573643410851,0.15379844961240313,tdr1t8ez,8.190000000000026
0.557538461538462,0.4036153846153842,0.31338461538461554,0.07876923076923081,0.0732307692307691,0.22030769230769223,tdr1t8ez,8.789999999999983
0.6695384615384619,0.7773846153846158,0.5011538461538463,0.3246923076923078,0.2060769230769232,0.3028461538461541,tdr1t8ez,8.789999999999983
1.10876923076923,1.1466923076923075,0.5564615384615385,0.7841538461538475,0.24092307692307716,0.8454615384615397,tdr1t8ez,8.789999999999983
1.1076923076923075,1.3772027972027978,1.0034265734265735,0.7631468531468523,0.24552447552447548,0.5004895104895107,tdr1t8ez,2.209999999999998
0.8379720279720285,0.8022377622377628,0.6074825174825182,0.24321678321678317,0.17104895104895115,0.22811188811188815,tdr1t8ez,2.209999999999998
1.2448251748251744,0.8172727272727272,0.7748951048951046,0.09209790209790203,0.12062937062937068,0.05314685314685311,tdr1t8ez,2.209999999999998
0.5282786885245899,0.919672131147541,0.20737704918032793,0.0863934426229509,0.1550819672131148,0.1481147540983607,tdr1t8ez,1.4099999999999973
0.9714754098360658,0.8963934426229508,0.4629508196721309,0.08368852459016385,0.08311475409836054,0.027868852459016363,tdr1t8ez,1.4099999999999973
0.8213934426229516,0.7973770491803273,0.4248360655737705,0.16286885245901653,0.07139344262295079,0.07278688524590156,tdr1t8ez,1.4099999999999973
0.7492253521126762,0.7422535211267607,0.41605633802816916,0.6726056338028175,0.0908450704225351,0.1400704225352113,tdr1t8ez,1.3799999999999972
0.7805633802816904,0.7347887323943672,0.3776760563380284,0.030563380281690113,0.08302816901408439,0.3332394366197189,tdr1t8ez,1.3799999999999972
0.7256338028169015,0.6334507042253521,0.33408450704225373,0.02978873239436617,0.1597887323943661,0.03471830985915493,tdr1t8ez,1.3799999999999972
0.6432638888888887,0.6497916666666665,0.2815277777777776,0.12374999999999993,0.028888888888888884,0.11048611111111097,tdr1t8ez,1.4900000000000024
0.5594444444444449,0.5775000000000001,0.259097222222222,0.3778472222222222,0.20444444444444435,0.0556944444444443,tdr1t8ez,1.4900000000000024
0.5488888888888888,0.5131944444444442,0.2652083333333331,0.025138888888888808,0.15944444444444436,0.0394444444444444,tdr1t8ez,1.4900000000000024
0.5172519083969462,0.4268702290076338,0.27648854961832053,0.0293129770992366,0.05755725190839693,0.041221374045801465,tdr1t8ez,0.7300000000000004
0.5093893129770997,0.5091603053435119,0.266641221374046,0.2071755725190844,0.030076335877862535,0.243969465648855,tdr1t8ez,0.7300000000000004
0.2957251908396948,0.4969465648854966,0.29809160305343524,0.11885496183206101,0.13297709923664122,0.07931297709923665,tdr1t8ez,0.7300000000000004
0.7330827067669172,0.3333082706766921,0.280751879699248,0.18932330827067678,0.08187969924812034,0.037443609022556314,tdr1t8ez,1.169999999999999
0.42654135338345867,0.3398496240601501,0.19090225563909763,0.3560150375939851,0.12511278195488731,0.09496240601503748,tdr1t8ez,1.169999999999999
0.40969924812030056,0.2874436090225562,0.20834586466165403,0.151954887218045,0.061353383458646576,0.06187969924812028,tdr1t8ez,1.169999999999999
0.46601307189542474,0.2991503267973851,0.27379084967320255,0.2371241830065361,0.13718954248366017,0.1531372549019608,tdr1t8ez,0.4399999999999991
0.9575816993464045,0.42483660130719003,0.35509803921568667,0.15627450980392152,0.15581699346405228,0.05457516339869276,tdr1t8ez,0.4399999999999991
1.1367320261437892,0.8511111111111107,0.7548366013071897,0.41535947712418314,0.1234640522875817,0.08143790849673195,tdr1t8ez,0.4399999999999991
1.983857142857142,0.42142857142857115,1.1912857142857152,0.874071428571428,0.23157142857142873,0.9288571428571428,tdr1t8ez,0.2600000000000004
1.0797857142857148,1.9724285714285696,1.8043571428571434,0.8097857142857147,0.29842857142857154,1.105214285714285,tdr1t8ez,0.2600000000000004
1.0206428571428579,1.8083571428571419,0.8090714285714291,0.11864285714285709,0.09842857142857137,0.23685714285714288,tdr1t8ez,0.2600000000000004
0.9322368421052633,1.0848684210526325,0.9836842105263152,0.12427631578947355,0.0944736842105263,0.23940789473684196,tdr1t8ez,0.8299999999999986
1.2444078947368424,1.5936184210526314,1.6861842105263154,0.24322368421052604,0.2140131578947368,0.10842105263157895,tdr1t8ez,0.8299999999999986
1.13375,0.8184210526315786,2.2944736842105264,0.39375,0.3265131578947366,0.24302631578947353,tdr1t8ez,0.8299999999999986
1.1911267605633806,0.8538732394366194,1.1044366197183086,0.13408450704225355,0.1299295774647887,0.17802816901408441,tdr1t8ez,1.629999999999997
0.725563380281689,0.3943661971830985,0.6414084507042265,0.11507042253521124,0.12126760563380276,0.08169014084507044,tdr1t8ez,1.629999999999997
0.38866197183098605,1.4113380281690129,0.5569014084507041,0.14507042253521127,0.14028169014084507,0.09556338028169012,tdr1t8ez,1.629999999999997
1.0439999999999992,0.6130000000000002,0.7524375000000005,0.12693750000000004,0.12637500000000007,0.21712500000000007,tdr1t8ez,2.8000000000000074
0.7660624999999994,0.40262499999999973,0.6130000000000002,0.13712499999999986,0.05999999999999993,0.0529999999999999,tdr1t8ez,2.8000000000000074
0.7723125000000005,0.5181875000000004,0.6598750000000002,0.08018749999999987,0.09937499999999996,0.13137499999999985,tdr1t8ez,2.8000000000000074
0.910852713178295,0.7767441860465115,0.8858139534883723,0.09286821705426353,0.17813953488372092,0.07449612403100779,tdr1t8ez,3.949999999999992
1.0644186046511632,1.5249612403100774,2.306899224806201,0.21782945736434098,0.33496124031007746,0.09759689922480609,tdr1t8ez,3.949999999999992
0.5908527131782946,0.5120930232558135,0.6027131782945736,0.1841085271317831,0.2392248062015503,0.06736434108527128,tdr1t8ez,3.949999999999992
0.48954198473282495,0.6293893129770995,0.94709923664122,0.10137404580152672,0.11106870229007626,0.03977099236641219,tdr1t8ey,5.149999999999988
0.6413740458015273,0.5676335877862595,0.5060305343511454,0.03954198473282439,0.13129770992366405,0.13259541984732823,tdr1t8ey,5.149999999999988
0.6259541984732826,0.6301526717557249,0.6899236641221373,0.0941984732824428,0.10587786259541991,0.21694656488549632,tdr1t8ey,5.149999999999988
0.5524561403508773,0.7112865497076023,0.7247368421052636,0.13543859649122794,0.11777777777777772,0.0678947368421052,tdr1t8ey,5.340000000000008
0.8984795321637423,0.7243274853801168,1.2569005847953207,0.18327485380116962,0.18163742690058488,0.14222222222222222,tdr1t8ey,5.340000000000008
0.39239766081871325,0.36625730994152056,0.6651461988304089,0.19046783625730995,0.0694152046783625,0.08795321637426896,tdr1t8ey,5.340000000000008
0.6044148936170213,0.7619148936170216,1.0076063829787234,0.12984042553191494,0.19835106382978734,0.09840425531914891,tdr1t8ev,5.669999999999986
0.6485638297872339,0.7965425531914888,0.8120744680851067,0.13069148936170213,0.09244680851063826,0.04771276595744674,tdr1t8ev,5.669999999999986
0.4786702127659571,0.917127659574469,1.0379255319148923,0.11069148936170205,0.16159574468085106,0.08095744680851055,tdr1t8ev,5.669999999999986
0.5147368421052623,0.5473157894736838,0.9147368421052626,0.2011578947368421,0.12821052631578944,0.07489473684210522,tdr1t8ev,6.070000000000013
0.8317894736842097,1.3156315789473683,0.9850526315789468,0.2851578947368421,0.2295263157894737,0.14931578947368435,tdr1t8ev,6.070000000000013
0.550842105263158,0.8891578947368418,0.9414736842105269,0.11473684210526312,0.19400000000000006,0.09221052631578947,tdr1t8ev,6.070000000000013
0.47760000000000025,0.6772571428571427,0.7190285714285722,0.16565714285714292,0.4146285714285715,0.11434285714285713,tdr1t8ev,6.6099999999999985
0.4170285714285713,0.7542857142857151,0.9254857142857138,0.06365714285714283,0.08091428571428569,0.16114285714285728,tdr1t8ev,6.6099999999999985
0.4205142857142855,0.8809142857142866,0.6868000000000002,0.0681142857142857,0.19262857142857143,0.09331428571428567,tdr1t8ev,6.6099999999999985
0.5417197452229295,1.1868789808917197,0.5415923566878984,0.04210191082802542,0.2647133757961785,0.04751592356687889,tdr1t8eu,5.639999999999988
0.6555414012738848,1.255987261146497,0.6791082802547765,0.18261146496815286,0.06643312101910823,0.11840764331210193,tdr1t8eu,5.639999999999988
0.6952229299363056,1.7044585987261145,0.7808280254777069,0.08573248407643304,0.19936305732484075,0.0795541401273885,tdr1t8eu,5.639999999999988
0.42124137931034505,0.2041379310344829,0.3364827586206898,0.08399999999999991,0.10172413793103438,0.1068965517241379,tdr1t8eu,3.259999999999994
0.5039310344827583,0.3191724137931036,0.3446206896551725,0.17641379310344843,0.081103448275862,0.08896551724137926,tdr1t8eu,3.259999999999994
0.49351724137931047,0.39751724137931055,0.3443448275862071,0.10510344827586204,0.059034482758620596,0.1377241379310345,tdr1t8eu,3.259999999999994
0.5660119047619049,0.6517261904761911,0.4416071428571434,0.06630952380952373,0.18511904761904757,0.09648809523809522,tdr1t8eu,3.1200000000000037
0.6803571428571425,0.4480357142857139,0.4233928571428568,0.058630952380952346,0.14428571428571432,0.11994047619047617,tdr1t8eu,3.1200000000000037
0.8054761904761906,0.7699404761904761,0.42904761904761896,0.13761904761904759,0.0853571428571428,0.04821428571428569,tdr1t8eu,3.1200000000000037
1.1573118279569896,1.3830107526881723,0.3381182795698922,0.12489247311827958,0.0869354838709676,0.17741935483870988,tdr1t8eu,3.1600000000000055
0.5098387096774186,0.28295698924731183,0.33688172043010745,0.18274193548387097,0.09677419354838705,0.07983870967741928,tdr1t8eu,3.1600000000000055
0.5517204301075268,0.3610752688172044,0.37618279569892527,0.04709677419354831,0.14919354838709678,0.04553763440860205,tdr1t8eu,3.1600000000000055
0.5377540106951871,0.48663101604278075,0.4381818181818182,0.05470588235294118,0.06957219251336894,0.05069518716577537,tdr1t8eu,2.660000000000011
0.42256684491978547,0.5861497326203203,0.588288770053476,0.11481283422459913,0.08203208556149712,0.07080213903743311,tdr1t8eu,2.660000000000011
0.5115508021390371,0.4578609625668448,0.26550802139037416,0.10235294117647058,0.2178609625668448,0.08459893048128339,tdr1t8eu,2.660000000000011
0.5973262032085557,0.4305882352941177,0.32978609625668476,0.1535294117647058,0.16524064171122999,0.11053475935828878,tdr1t8eu,2.88999999999999
0.47903743315508057,0.6876470588235292,0.638770053475936,0.2235828877005347,0.10887700534759352,0.43604278074866326,tdr1t8eu,2.88999999999999
0.5854545454545453,1.0942245989304806,0.8556684491978594,0.2085026737967915,0.12743315508021388,0.2973262032085562,tdr1t8eu,2.88999999999999
0.6603723404255317,0.4002659574468084,0.511595744680851,0.22617021276595742,0.17526595744680848,0.20803191489361705,tdr1t8eu,3.1100000000000105
0.6960638297872346,0.8171276595744678,1.9625000000000024,0.25468085106383,0.2816489361702128,0.23712765957446807,tdr1t8eu,3.1100000000000105
0.7656382978723407,1.9366489361702126,0.5090425531914893,0.24398936170212776,0.18308510638297865,0.23898936170212748,tdr1t8eu,3.1100000000000105
0.5886170212765962,1.4879255319148927,0.8921276595744689,0.15420212765957445,0.1513829787234043,0.2671808510638298,tdr1t8eg,2.149999999999994
0.9939893617021277,0.8207446808510636,0.7422872340425536,0.31148936170212776,0.30122340425531935,0.3845212765957448,tdr1t8eg,2.149999999999994
0.7743085106382991,1.6852659574468072,1.682287234042554,0.25489361702127666,0.3023404255319149,0.2182446808510637,tdr1t8eg,2.149999999999994
0.8355555555555564,0.8890555555555554,0.900277777777778,0.18338888888888888,0.16266666666666668,0.35172222222222255,tdr1t8eg,2.5299999999999887
0.8069999999999996,1.0019999999999998,1.5542222222222228,0.17222222222222208,0.292,0.2709444444444443,tdr1t8eg,2.5299999999999887
0.5508888888888884,1.0852222222222223,1.2550555555555574,0.13622222222222224,0.15700000000000003,0.3323333333333332,tdr1t8eg,2.5299999999999887
0.5042631578947373,0.8887368421052629,1.0497894736842117,0.1758421052631579,0.14710526315789466,0.22736842105263141,tdr1t8eg,2.600000000000009
0.5123684210526315,0.6793684210526311,0.6501052631578944,0.10594736842105273,0.1824736842105265,0.1414736842105263,tdr1t8eg,2.600000000000009
0.6765263157894736,0.8561578947368433,0.5287368421052631,0.28994736842105273,0.20563157894736858,0.08578947368421046,tdr1t8eg,2.600000000000009
0.7755376344086014,0.7866666666666686,0.4794086021505379,0.1128494623655916,0.11924731182795706,0.1214516129032259,tdr1t8eg,2.509999999999994
0.7385483870967741,0.6825806451612904,0.5879032258064519,0.09370967741935468,0.10940860215053752,0.10822580645161292,tdr1t8eg,2.509999999999994
0.7532795698924729,0.5616666666666671,0.45263440860215104,0.1506989247311829,0.13704301075268827,0.06408602150537623,tdr1t8eg,2.509999999999994
0.6664171122994652,0.7535294117647061,0.5469518716577545,0.18828877005347608,0.09818181818181818,0.1239572192513368,tdr1t8eg,4.5499999999999865
0.4006417112299467,0.951764705882354,1.152352941176471,0.07203208556149729,0.1875401069518717,0.08513368983957215,tdr1t8eg,4.5499999999999865
0.9861497326203212,1.6329411764705877,1.788502673796791,0.1298395721925133,0.30978609625668463,0.149946524064171,tdr1t8eg,4.5499999999999865
0.6204687500000006,0.6796354166666667,1.0928125000000002,0.11661458333333326,0.15463541666666678,0.08755208333333325,tdr1t8eg,4.610000000000011
0.9337499999999999,0.6345312500000001,0.7838541666666669,0.1194791666666666,0.13375,0.10635416666666665,tdr1t8eg,4.610000000000011
0.7982812500000002,0.5026041666666664,0.8981770833333341,0.10562499999999998,0.17843750000000014,0.09281250000000002,tdr1t8eg,4.610000000000011
0.7822151898734176,0.6239873417721514,0.6813924050632907,0.0662658227848101,0.1579113924050633,0.056075949367088526,tdr1t8eg,4.929999999999986
0.7821518987341775,0.9431012658227845,0.9000632911392403,0.20443037974683548,0.18436708860759488,0.1146835443037975,tdr1t8eg,4.929999999999986
0.64620253164557,0.47050632911392387,0.4434177215189873,0.11759493670886075,0.07949367088607588,0.06481012658227839,tdr1t8eg,4.929999999999986
0.7376984126984125,0.4356349206349207,0.41753968253968243,0.1046825396825396,0.33063492063492045,0.01912698412698412,tdr1t8eg,5.149999999999988
0.6146031746031747,0.4643650793650792,0.4915873015873018,0.047460317460317404,0.1702380952380953,0.1229365079365079,tdr1t8eg,5.149999999999988
0.925476190476191,0.41158730158730117,0.4591269841269837,0.2093650793650793,0.07325396825396824,0.053888888888888854,tdr1t8eg,5.149999999999988
0.6971812080536905,0.42731543624161067,0.5586577181208052,0.17402684563758386,0.08510067114093955,0.09583892617449649,tdr1t8s5,5.480000000000011
0.4966442953020129,0.4241610738255031,0.4570469798657715,0.19248322147651006,0.050201342281879155,0.09590604026845635,tdr1t8s5,5.480000000000011
0.4089932885906038,0.5055033557046981,0.5162416107382555,0.08677852348993285,0.09302013422818782,0.1581208053691275,tdr1t8s5,5.480000000000011
0.6106206896551728,1.1737931034482767,0.6811034482758617,0.27268965517241384,0.15427586206896546,0.051310344827586174,tdr1t8s5,6.0
0.4716551724137937,0.789448275862069,0.6224827586206897,0.056620689655172335,0.06937931034482758,0.12889655172413783,tdr1t8s5,6.0
0.3833103448275862,0.35572413793103436,0.565793103448276,0.057241379310344745,0.1138620689655173,0.16862068965517257,tdr1t8s5,6.0
0.4736912751677857,0.6129530201342279,0.7391275167785232,0.08999999999999998,0.10946308724832209,0.0566442953020134,tdr1t8s5,7.309999999999973
0.6331543624161073,0.5391946308724826,0.6462416107382551,0.10953020134228174,0.13744966442953016,0.0495302013422818,tdr1t8s5,7.309999999999973
0.5531543624161068,0.5712751677852348,0.6255033557046982,0.049127516778523415,0.13671140939597315,0.16932885906040265,tdr1t8s5,7.309999999999973
0.49507575757575756,0.8551515151515144,0.6818939393939395,0.08477272727272718,0.2531818181818181,0.08477272727272725,tdr1t8s5,6.929999999999981
0.5300000000000006,1.1261363636363633,0.6220454545454552,0.19560606060606078,0.1393181818181817,0.08219696969696969,tdr1t8s5,6.929999999999981
0.4096212121212121,1.2367424242424239,0.5493939393939393,0.05901515151515152,0.07363636363636361,0.029621212121212093,tdr1t8s5,6.929999999999981
0.2519548872180452,1.2759398496240604,0.42902255639097747,0.17067669172932334,0.0768421052631578,0.1324812030075188,tdr1t8s7,6.759999999999993
0.3850375939849627,1.0182706766917293,0.4878947368421056,0.2049624060150375,0.4203007518796996,0.11082706766917294,tdr1t8s7,6.759999999999993
0.3263157894736841,0.3557142857142859,0.4190225563909774,0.04578947368421047,0.07436090225563907,0.12060150375939857,tdr1t8s7,6.759999999999993
0.5327272727272735,0.4037062937062941,0.388251748251748,0.20181818181818187,0.09559440559440553,0.05671328671328671,tdr1t8s7,5.919999999999987
0.5527272727272735,0.3718181818181817,0.46748251748251757,0.19615384615384618,0.21237762237762225,0.12265734265734282,tdr1t8s7,5.919999999999987
0.6126573426573432,0.7604195804195808,0.5662937062937066,0.1274825174825174,0.18664335664335674,0.0844755244755245,tdr1t8s7,5.919999999999987
0.6606716417910444,1.2821641791044773,0.44350746268656704,0.11007462686567168,0.3202238805970151,0.13582089552238802,tdr1t8s7,4.370000000000004
0.42171641791044784,0.6330597014925372,0.7202985074626866,0.12067164179104474,0.11499999999999992,0.09171641791044774,tdr1t8s7,4.370000000000004
0.5838059701492538,0.8767164179104476,0.6405223880597019,0.17783582089552252,0.2176865671641792,0.061492537313432745,tdr1t8s7,4.370000000000004
0.5336054421768709,0.7604081632653051,1.510068027210885,0.07292517006802723,0.10646258503401362,0.13183673469387763,tdr1t8s7,3.660000000000009
0.879931972789116,0.726598639455783,1.490136054421768,0.2387755102040817,0.37435374149659884,0.18122448979591826,tdr1t8s7,3.660000000000009
0.7631972789115637,0.525850340136055,1.5691156462585025,0.10795918367346936,0.39482993197278915,0.1706802721088436,tdr1t8s7,3.660000000000009
0.4363975155279504,0.3183229813664597,0.6626086956521737,0.17981366459627315,0.26385093167701873,0.08782608695652164,tdr1t8s7,3.5400000000000045
0.6780124223602488,0.6258385093167702,1.0098757763975148,0.23080745341614906,0.1915527950310559,0.13211180124223615,tdr1t8s7,3.5400000000000045
0.4008695652173914,0.7474534161490679,0.5986956521739139,0.10875776397515534,0.10602484472049674,0.08819875776397504,tdr1t8s7,3.5400000000000045
0.46122994652406385,0.5201069518716579,0.7947058823529423,0.1686096256684492,0.13272727272727272,0.1401069518716576,tdr1t8s7,3.6100000000000105
0.5849197860962568,0.597433155080214,0.541016042780749,0.1642245989304813,0.17208556149732612,0.12796791443850264,tdr1t8s7,3.6100000000000105
0.5422459893048136,1.8664705882352952,0.5750267379679143,0.29385026737967906,0.3554545454545455,0.15860962566844936,tdr1t8s7,3.6100000000000105
1.5735869565217402,1.1949456521739144,0.9602717391304342,0.29054347826087007,0.2317391304347825,0.40614130434782564,tdr1t8s7,2.5400000000000076
